GID_3,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3,Shape_Leng,Shape_Area,geometry
VNM.54.2.15_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Phú Nhuận,Phu Nhuan,NA,Phường,Ward,NA,NA,0.0393103264144,6.22959884015e-05,"POLYGON ((107.6003189085908 16.456912993739707, 107.59654235944237 16.45551872440967, 107.59410095189747 16.45615768373017, 107.59214019781194 16.456380844200623, 107.59059906109786 16.465068816772543, 107.58805847182106 16.46814918633595, 107.58881378183065 16.468940735426656, 107.59936523421823 16.459354401284656, 107.6003189085908 16.456912993739707))"
VNM.54.2.16_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Phú Thuận,Phu Thuan,NA,Phường,Ward,NA,NA,0.1106345288,9.03543572265e-05,"POLYGON ((107.55797576896663 16.476089477847154, 107.55626678458452 16.478992462432245, 107.56214141789218 16.48314666838411, 107.56347656219367 16.484043120693514, 107.56765747081567 16.487010957189966, 107.56797790555595 16.48635292055087, 107.5702438346853 16.48788452085398, 107.5707702636368 16.48721504214052, 107.56625366237665 16.484508515355742, 107.55949401793464 16.479112625347454, 107.55779266430005 16.478448868120836, 107.56537628109055 16.46913528486556, 107.57074737589073 16.461570739997683, 107.57204437185032 16.462448121283842, 107.57421112014714 16.462560654350796, 107.58052825857231 16.46578598023882, 107.58161163227106 16.467353821421796, 107.58423614538185 16.464645386275606, 107.58098602338634 16.4625854495589, 107.57553100475212 16.460863113841697, 107.57054138078018 16.459566116083465, 107.55797576896663 16.476089477847154))"
VNM.54.2.17_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Phước Vĩnh,Phuoc Vinh,NA,Phường,Ward,NA,NA,0.0464724227975,8.59416733505e-05,"POLYGON ((107.59410095189747 16.45615768373017, 107.5936889652736 16.4536705015924, 107.59276580669666 16.45314979502706, 107.59191894480352 16.450084686958803, 107.59046935997304 16.448421478968157, 107.59134674125914 16.446763993363675, 107.59072875862535 16.44355964596093, 107.58924102725166 16.443151474261185, 107.58837890656133 16.44184303262989, 107.58627319255385 16.443695067673275, 107.58674621526569 16.450208664798083, 107.5855789177329 16.449876785285483, 107.58499145539139 16.451501845833548, 107.58226013159987 16.45204353358224, 107.58345031777799 16.454870224181548, 107.58501434403684 16.454524995132488, 107.58885955912143 16.45638847404888, 107.59214019781194 16.456380844200623, 107.59410095189747 16.45615768373017))"
VNM.54.2.18_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Tây Lộc,Tay Loc,NA,Phường,Ward,NA,NA,0.0441233266877,0.000119550836282,"POLYGON ((107.56537628109055 16.46913528486556, 107.55779266430005 16.478448868120836, 107.55949401793464 16.479112625347454, 107.56625366237665 16.484508515355742, 107.57034301731647 16.479263305856932, 107.5732040413335 16.474714278641102, 107.56537628109055 16.46913528486556))"
VNM.54.2.19_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Thuận Hòa,Thuan Hoa,NA,Phường,Ward,NA,NA,0.0513621986257,9.21217903588e-05,"POLYGON ((107.58161163227106 16.467353821421796, 107.58052825857231 16.46578598023882, 107.57421112014714 16.462560654350796, 107.57204437185032 16.462448121283842, 107.57074737589073 16.461570739997683, 107.56537628109055 16.46913528486556, 107.5732040413335 16.474714278641102, 107.57361602795737 16.474987031326464, 107.57575225776054 16.47225570843426, 107.57299804622289 16.470085144313998, 107.57646179137862 16.465614319445308, 107.5805130006745 16.46854019177647, 107.58161163227106 16.467353821421796))"
VNM.54.2.20_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Thuận Lộc,Thuan Loc,NA,Phường,Ward,NA,NA,0.0521058362495,0.00012243339378,"POLYGON ((107.5707702636368 16.48721504214052, 107.57483673172987 16.490442276390013, 107.580383300449 16.482683182083235, 107.58129119932943 16.48243141237981, 107.58414459259893 16.477832794747712, 107.58017730713709 16.474998474300207, 107.5769958510777 16.47917938292221, 107.57543182302027 16.478055955218224, 107.5745773321782 16.479143142941723, 107.57353973397159 16.478689194850517, 107.57212066673543 16.480550767204193, 107.57034301731647 16.479263305856932, 107.56625366237665 16.484508515355742, 107.5707702636368 16.48721504214052))"
VNM.54.2.21_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Thuận Thành,Thuan Thanh,NA,Phường,Ward,NA,NA,0.0585868261349,0.000126359335778,"POLYGON ((107.58414459259893 16.477832794747712, 107.58744812083415 16.473840714977086, 107.5860977168362 16.470222472589114, 107.58161163227106 16.467353821421796, 107.5805130006745 16.46854019177647, 107.57646179137862 16.465614319445308, 107.57299804622289 16.470085144313998, 107.57575225776054 16.47225570843426, 107.57361602795737 16.474987031326464, 107.5732040413335 16.474714278641102, 107.57034301731647 16.479263305856932, 107.57212066673543 16.480550767204193, 107.57353973397159 16.478689194850517, 107.5745773321782 16.479143142941723, 107.57543182302027 16.478055955218224, 107.5769958510777 16.47917938292221, 107.58017730713709 16.474998474300207, 107.58414459259893 16.477832794747712))"
VNM.54.2.22_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Thuỷ Biều,Thuy Bieu,NA,Phường,Ward,NA,NA,0.108825201795,0.00055789085918,"POLYGON ((107.5534667957561 16.452680588138662, 107.5558319093152 16.44856643799079, 107.55737304602928 16.448669432848078, 107.55769348076956 16.445383071771403, 107.55898284867959 16.442466736750532, 107.56123351991107 16.440227510291436, 107.563133238808 16.43231201218964, 107.56278228737273 16.431285857856096, 107.56466674837179 16.42865943998123, 107.56578063966487 16.428522110806796, 107.56698608374086 16.426389694129114, 107.56608581470863 16.424909591704363, 107.5642166143054 16.425153733358172, 107.5620040887178 16.427949904564514, 107.55979156492884 16.42909622271253, 107.53476715198252 16.435848237306345, 107.52816009461276 16.441772461929645, 107.52698516813109 16.44507217434142, 107.52758789106838 16.446575165411616, 107.52905273379668 16.44770240803973, 107.5319366446605 16.448165894340605, 107.53980255144666 16.451400755740337, 107.54324340885631 16.45158195474346, 107.54685974108423 16.450883865897765, 107.5534667957561 16.452680588138662))"
VNM.54.2.23_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Thuỷ Xuân,Thuy Xuan,NA,Phường,Ward,NA,NA,0.130884026902,0.0006498022696,"POLYGON ((107.5839996335763 16.43688011312679, 107.58551025539401 16.435386657568245, 107.58915710521632 16.423372269914353, 107.58699798676776 16.42255020233, 107.58816528430049 16.419931410706113, 107.58826446603234 16.41740035963892, 107.58673095736788 16.41724014271847, 107.58354186966164 16.417573927894523, 107.58263397168054 16.42039680536834, 107.58059692360922 16.421066284081803, 107.57983398375143 16.42450714059214, 107.5773391717654 16.424089430682727, 107.57590484663143 16.4225559238169, 107.57166290282078 16.420522688871017, 107.5713424680805 16.42369461031808, 107.56608581470863 16.424909591704363, 107.56698608374086 16.426389694129114, 107.56578063966487 16.428522110806796, 107.56466674837179 16.42865943998123, 107.56278228737273 16.431285857856096, 107.563133238808 16.43231201218964, 107.56123351991107 16.440227510291436, 107.55898284867959 16.442466736750532, 107.55769348076956 16.445383071771403, 107.55737304602928 16.448669432848078, 107.56321716264199 16.451786040593333, 107.56311798091014 16.452701569322016, 107.56440734792085 16.45325279258236, 107.567283630735 16.45285987878043, 107.57257843065014 16.455280305142026, 107.57302856471654 16.453401564730484, 107.57401275578411 16.45336723311135, 107.57436370811871 16.455835344225818, 107.57523345865724 16.452411651276748, 107.57727813657681 16.449319841437557, 107.58055877796528 16.440734863723037, 107.57893371561852 16.437253953207403, 107.57935333209065 16.435689926948612, 107.5839996335763 16.43688011312679))"
VNM.54.2.24_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Trường An,Truong An,NA,Phường,Ward,NA,NA,0.0567676284228,0.000129068660405,"POLYGON ((107.58837890656133 16.44184303262989, 107.58718109143427 16.439447403275096, 107.5839996335763 16.43688011312679, 107.57935333209065 16.435689926948612, 107.57893371561852 16.437253953207403, 107.58055877796528 16.440734863723037, 107.57727813657681 16.449319841437557, 107.57853698779184 16.450836182044213, 107.57929229780137 16.454370499698825, 107.58057403586315 16.45513916104352, 107.58039856014551 16.45684242303946, 107.58345031777799 16.454870224181548, 107.58226013159987 16.45204353358224, 107.58499145539139 16.451501845833548, 107.5855789177329 16.449876785285483, 107.58674621526569 16.450208664798083, 107.58627319255385 16.443695067673275, 107.58837890656133 16.44184303262989))"
VNM.54.2.25_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Vĩ Dạ,Vi Da,NA,Phường,Ward,NA,NA,0.0652006642716,0.000187165198116,"POLYGON ((107.59152984682504 16.47181701734155, 107.5913925176506 16.481918335662726, 107.59222412164598 16.48843383935025, 107.5929031358711 16.48941230713234, 107.59632110643395 16.489124299247067, 107.59692382667333 16.486240385685278, 107.59943390015445 16.484556199209294, 107.60383605908692 16.48350143474346, 107.60581970181784 16.483924865240397, 107.60337066712265 16.481870650909855, 107.6031112666717 16.480905532664224, 107.60392761276916 16.479616165653567, 107.60389709427557 16.476713180169156, 107.60724639800293 16.473945617296465, 107.60604095392694 16.47228622512921, 107.60333251968012 16.47052574196948, 107.60159301770369 16.47036743161175, 107.59987640257395 16.471441269798788, 107.59570312469953 16.4736232750941, 107.59371185391899 16.473293303942853, 107.59152984682504 16.47181701734155))"
VNM.54.2.26_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Vĩnh Ninh,Vinh Ninh,NA,Phường,Ward,NA,NA,0.0470254602207,0.000122688802836,"POLYGON ((107.58039856014551 16.45684242303946, 107.57681274461254 16.45844078091733, 107.57553100475212 16.460863113841697, 107.58098602338634 16.4625854495589, 107.58423614538185 16.464645386275606, 107.58805847182106 16.46814918633595, 107.59059906109786 16.465068816772543, 107.59214019781194 16.456380844200623, 107.58885955912143 16.45638847404888, 107.58501434403684 16.454524995132488, 107.58345031777799 16.454870224181548, 107.58039856014551 16.45684242303946))"
VNM.54.2.27_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.2_1,Huế,NA,Xuân Phú,Xuan Phu,NA,Phường,Ward,NA,NA,0.067594747705,0.000153289967979,"POLYGON ((107.60153198341436 16.45686912481034, 107.6003189085908 16.456912993739707, 107.59936523421823 16.459354401284656, 107.60014343287321 16.464700699078037, 107.59883880706536 16.46858787563002, 107.59987640257395 16.471441269798788, 107.60159301770369 16.47036743161175, 107.60333251968012 16.47052574196948, 107.60604095392694 16.47228622512921, 107.60724639800293 16.473945617296465, 107.61314391995597 16.473743438009308, 107.61586761479862 16.47256851332628, 107.61487579298353 16.470512390634383, 107.61280059926833 16.471296310776154, 107.61272430528254 16.47038650623233, 107.61187744069139 16.470346451327714, 107.61177825806021 16.46615982031949, 107.61365509100972 16.466186523889007, 107.61363983131321 16.463214875166386, 107.6106719966154 16.463220596653287, 107.61019134585399 16.46181869387766, 107.60824584966628 16.462465286643692, 107.60698699935062 16.46169471783702, 107.60614013655811 16.462818146440384, 107.60556030226621 16.46263122505104, 107.60263824485918 16.459459306301994, 107.60128784176055 16.459173203180853, 107.60153198341436 16.45686912481034))"
VNM.54.3.1_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.3_1,Hương Thủy,NA,Dương Hòa,Duong Hoa,NA,Xã,Ward,NA,NA,0.849364574668,0.022078349761,"POLYGON ((107.52139282302045 16.156467437822073, 107.52096557490142 16.159578324080428, 107.5181579589227 16.159975051907168, 107.51841735757506 16.160909654357113, 107.51946258473055 16.16080665590249, 107.51965332104402 16.164190292148305, 107.5177688600449 16.164844512963953, 107.51846313486584 16.167373656569055, 107.5165557861207 16.170289993388508, 107.52021789474009 16.172443388551585, 107.52047729519109 16.17478561436468, 107.52194976866696 16.174615861033203, 107.52247619581982 16.175346374935316, 107.52208709784134 16.17710494973369, 107.52038574330749 16.177770614422343, 107.51977538962257 16.17901039191611, 107.52063751211153 16.18058395278723, 107.51972961502975 16.18275261034472, 107.5204391477485 16.183517455865967, 107.52307891875716 16.183097839393838, 107.52309417665498 16.18525695694308, 107.52561187818571 16.18925666656196, 107.52510070893061 16.190233229579917, 107.52275085416863 16.191215515883414, 107.52307128890891 16.193836212271435, 107.51966094909358 16.194692612374183, 107.51906585600449 16.195585250658837, 107.51972961502975 16.19646835343184, 107.52283477800268 16.195755003990314, 107.5243377681735 16.19757842980073, 107.52916717522504 16.197952269881398, 107.5280303961859 16.201393128190375, 107.5280685427291 16.2044162747913, 107.52922821041363 16.206592560398406, 107.52832031243253 16.209262847202695, 107.52966308478358 16.21105575631816, 107.528678893716 16.214664459597202, 107.52613067728896 16.217405318900376, 107.5271530148998 16.220178604159287, 107.52244567912487 16.224975586154414, 107.52207183724556 16.228136063728414, 107.51993560744239 16.23179244996163, 107.5192184457747 16.235071182089428, 107.51653289837463 16.237686156990605, 107.51580810595937 16.23955154426841, 107.51640319904845 16.2432422639194, 107.51390838706249 16.24535179105237, 107.51322937013936 16.248006819958846, 107.51073455815339 16.248394013173197, 107.50807952924691 16.24550247336049, 107.50634002727048 16.24467849741478, 107.50486755379461 16.245040893622388, 107.50354003934143 16.246940613418644, 107.50362396317541 16.24818420403784, 107.5077438357095 16.250150681408854, 107.50830841030495 16.25342941443597, 107.5074996940557 16.254924773859273, 107.50209045271231 16.256254195774545, 107.5016784669877 16.25935173069786, 107.50265503000571 16.260555268211135, 107.502197266091 16.265499114892293, 107.50056457479536 16.265703201641486, 107.4986801137963 16.264137267920603, 107.49617767376071 16.2644367223769, 107.49588012676651 16.2669868471653, 107.49842834409287 16.26903152508487, 107.49933624207398 16.26986694400432, 107.50675964374261 16.270214081414792, 107.5074081421721 16.272401810894905, 107.51519012512426 16.276790619391647, 107.51741790681103 16.27703094522201, 107.51901245066415 16.278913497859662, 107.52678680286874 16.283031463831037, 107.52799224874337 16.285167693634207, 107.53512573236674 16.291072846334828, 107.53375244242136 16.29506874013032, 107.53456115687197 16.296949386205256, 107.53382873640714 16.300979615217102, 107.53564453057066 16.304985047222203, 107.53429412837141 16.306760788279803, 107.53446197514012 16.30965232899183, 107.53337097159311 16.316076279896436, 107.530143738243 16.319997788067496, 107.53333282504991 16.320749284052283, 107.5354003907155 16.32345008755152, 107.53954315099566 16.32119941721936, 107.54180908192365 16.321262359870047, 107.54395294157507 16.32265663099878, 107.54524231038437 16.32178115897335, 107.54611968897251 16.321989058848033, 107.54875945998117 16.323812484658504, 107.55033874413778 16.323135376096786, 107.55585479796059 16.32883453458618, 107.55924987718015 16.329019545815413, 107.55939483620278 16.334569931257363, 107.55857086205572 16.337005614617453, 107.56551361026499 16.33902549822824, 107.56932830865458 16.3442935945738, 107.57080841107938 16.345306396672925, 107.58172607459875 16.34423446684724, 107.59329986459716 16.34680748028103, 107.59510040176218 16.341606140610963, 107.59581756522851 16.34153938303615, 107.59671020531181 16.343856811842443, 107.59713745163214 16.34421157820185, 107.59712219193568 16.343397139566378, 107.59774017277084 16.343515395918814, 107.59780120795944 16.344470977753474, 107.60114288273792 16.346628188739942, 107.60121917762302 16.34741210978109, 107.60287475576541 16.346975327049734, 107.60279083193143 16.347930907985074, 107.60349273660057 16.348535538384454, 107.60449981721285 16.347923279036138, 107.60504913301116 16.349342346272294, 107.60556793211441 16.348300934940255, 107.60659026972525 16.348596573573047, 107.60665130581316 16.346998213896484, 107.60816955568049 16.34805297836232, 107.60752105635174 16.34974670484661, 107.6079177850778 16.350625990896788, 107.60604095392694 16.35054397542416, 107.60687255792226 16.351003646800905, 107.60627746573255 16.352441788657643, 107.60843658418105 16.353364945435942, 107.61103057789893 16.35109329302111, 107.61323547363827 16.353425979725216, 107.61531066915211 16.352891921824778, 107.61733245842629 16.346281052228846, 107.62059021116937 16.340675354883786, 107.62800598119117 16.340070723585086, 107.63458251916796 16.34081840374637, 107.63609314008642 16.33902168330411, 107.6363906861813 16.334533692176194, 107.63824462868672 16.330413818742784, 107.63742065543897 16.329658508733246, 107.63578796324396 16.330617903693337, 107.63335418734596 16.330656052934557, 107.63279724080007 16.328647614096155, 107.63322448801978 16.32748413238687, 107.63756561176365 16.32453918363649, 107.63991546742494 16.320508957322545, 107.64154815602262 16.319923399745164, 107.64345550476781 16.316961289232154, 107.64606475818209 16.31667328044756, 107.6470489510483 16.31528472990641, 107.64942169175771 16.315343857632968, 107.65526580837042 16.30730056766714, 107.658828735258 16.305051802998378, 107.66085815258174 16.307199479372514, 107.66288757260344 16.306018828706044, 107.6635818483237 16.30471038887339, 107.6662216193323 16.30418014499776, 107.66698455829078 16.299247741290287, 107.66777801484358 16.299156189406688, 107.67112731857094 16.301479340599144, 107.67415618935672 16.305978773801428, 107.68312835668837 16.305021287202692, 107.68596649206 16.306018828706044, 107.68713378869347 16.304912567261226, 107.6877212519343 16.305627823265468, 107.68903350759035 16.305192947096884, 107.68852233923462 16.3027820589449, 107.6835937513506 16.297697068165235, 107.68268585067153 16.29592323277103, 107.68421936023537 16.29482078625034, 107.6842956542211 16.29391670229404, 107.68238830457665 16.29279136622864, 107.68248748720782 16.29195594730919, 107.6804275495918 16.28912735014717, 107.67960357724337 16.28661346443988, 107.68056488056487 16.28441238362467, 107.67825317324542 16.28397941581744, 107.67230987490086 16.280866622996314, 107.66837310793267 16.280889510742384, 107.66481018104508 16.279022216002488, 107.65943145819529 16.279432296962966, 107.6571960439623 16.2788162235899, 107.65578460837304 16.28108978256745, 107.65381622264061 16.281478881445253, 107.65078735365353 16.280363083589464, 107.6491317764104 16.276906967382672, 107.65046691891325 16.275331498150194, 107.6491394035607 16.272014617680497, 107.65110015764623 16.269472122740297, 107.65266418390502 16.26904106059652, 107.65288543691344 16.267580031893033, 107.651947021338 16.267053604740113, 107.65370941106056 16.26575469862047, 107.65411376963482 16.264114380174533, 107.6554336542398 16.26400375367035, 107.65530395491368 16.26038551308102, 107.6559219366481 16.2594089518617, 107.65541839634199 16.25870132390702, 107.65673828004765 16.257841110678783, 107.65793609607402 16.254966736225924, 107.65930175796984 16.25405693078278, 107.6638565057732 16.254308699586886, 107.66703033468224 16.25309753402405, 107.6680374143952 16.251701356332603, 107.66727447633605 16.24897766059064, 107.66764831641672 16.247568129765398, 107.66850280905743 16.246133804631427, 107.6702804566778 16.245754242164594, 107.67221832301726 16.243125915928317, 107.67054748517836 16.240020752955445, 107.66566467278648 16.24115753199453, 107.6632461547863 16.24077034057882, 107.66193389913019 16.23619842561692, 107.66202545281249 16.23271560584061, 107.66635131775917 16.230070115143747, 107.66835021928728 16.230424880603834, 107.67088317781645 16.229602814818122, 107.67057800277269 16.22682762209712, 107.66558837970001 16.22186088497193, 107.66602325496928 16.219045640044328, 107.66762542777133 16.217372894743335, 107.6658630371495 16.21372222909764, 107.66427612314465 16.21230507022284, 107.6638793953179 16.21050643962053, 107.66149139491199 16.21024322514478, 107.65994262834965 16.211141586714916, 107.6573715223779 16.209474563800143, 107.6558837901049 16.20950126557102, 107.65573883108226 16.208391189202075, 107.65416717497521 16.20761871293331, 107.65406036429442 16.206056594136555, 107.65099334786476 16.206710814952203, 107.6499786383036 16.204524994732765, 107.65078735365353 16.202804564678956, 107.6500167848468 16.200454711715622, 107.64418792703128 16.20057296716874, 107.63969421441652 16.199781418078032, 107.63835906921571 16.20123291126987, 107.63706970310437 16.201543807800533, 107.63140869115824 16.199792862850416, 107.62981414820445 16.195034028297812, 107.62673187207827 16.19260978701209, 107.62415313805695 16.188028337437856, 107.62213897593307 16.188236237312537, 107.6159057622412 16.18669128387569, 107.61302185137743 16.18292808606236, 107.60533142120818 16.183937073237416, 107.60192108139285 16.18319892768841, 107.59738159058799 16.17986869678299, 107.59362030023675 16.177694320436615, 107.58747863662984 16.179246902822342, 107.58367156898777 16.178258896830698, 107.58261108393441 16.17738342300663, 107.5804595953341 16.172731400034138, 107.57589721678318 16.173639298015246, 107.57476806579365 16.1678466792809, 107.57328033441996 16.16612625102573, 107.56369018535383 16.161579133070575, 107.55914306739868 16.161184311806608, 107.55458831779669 16.162601470681352, 107.54335021863773 16.160701751784472, 107.5401992792734 16.159107208830676, 107.53729247976418 16.158964158169397, 107.53299713241177 16.160987854905613, 107.52819061400567 16.160104751233348, 107.52139282302045 16.156467437822073))"
